Type,TPM,Gene
DIPG-XIII,54.92,GRIA3
DIPG-XIII,7.8,GRIA3
DIPG-XIII,11.15,GRIA3
DIPG-XIII,67.1,GRIA3
DIPG-XIII,41.18,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,70.91,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,32.9,GRIA3
DIPG-XIII,24.56,GRIA3
DIPG-XIII,9.03,GRIA3
DIPG-XIII,28.21,GRIA3
DIPG-XIII,50.79,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,11.03,GRIA3
DIPG-XIII,75.54,GRIA3
DIPG-XIII,6.11,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,32.09,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,17.26,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,58.04,GRIA3
DIPG-XIII,110.24,GRIA3
DIPG-XIII,55.17,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,34.28,GRIA3
DIPG-XIII,49.28,GRIA3
DIPG-XIII,36.61,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,62.91,GRIA3
DIPG-XIII,24.95,GRIA3
DIPG-XIII,47.67,GRIA3
DIPG-XIII,96.01,GRIA3
DIPG-XIII,98.46,GRIA3
DIPG-XIII,101.19,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,19.6,GRIA3
DIPG-XIII,32.05,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,49.63,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,21.28,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,21.29,GRIA3
DIPG-XIII,23.53,GRIA3
DIPG-XIII,2,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,42.63,GRIA3
DIPG-XIII,24.19,GRIA3
DIPG-XIII,52.88,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,44.21,GRIA3
DIPG-XIII,66.85,GRIA3
DIPG-XIII,3.97,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,0,GRIA3
DIPG-XIII,65.35,GRIA3
DIPG-XIII,0,GRIA3
