Type,TPM,Gene
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,15.45,BAI2
DIPG-XIII,36.21,BAI2
DIPG-XIII,42.79,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,104.98,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,27.3,BAI2
DIPG-XIII,6.48,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,5.52,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,54.9,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,7.18,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,4.78,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,12.55,BAI2
DIPG-XIII,67.74,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,13.59,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,6.94,BAI2
DIPG-XIII,4.6,BAI2
DIPG-XIII,54.7,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,23.69,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,1,BAI2
DIPG-XIII,19.91,BAI2
DIPG-XIII,29.5,BAI2
DIPG-XIII,39.18,BAI2
DIPG-XIII,9.22,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,2.12,BAI2
DIPG-XIII,19.39,BAI2
DIPG-XIII,25.66,BAI2
DIPG-XIII,12.4,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,27.21,BAI2
DIPG-XIII,5.47,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,19.38,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0.26,BAI2
DIPG-XIII,3.08,BAI2
DIPG-XIII,60.26,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0.94,BAI2
DIPG-XIII,11.42,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,14.96,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,42.04,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,13.85,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,24.52,BAI2
DIPG-XIII,10.99,BAI2
DIPG-XIII,8.73,BAI2
DIPG-XIII,48.22,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,12.64,BAI2
DIPG-XIII,41.79,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,7.26,BAI2
DIPG-XIII,1.88,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,11.34,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0.96,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,10.78,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,19.98,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,44.31,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,5.26,BAI2
DIPG-XIII,19.35,BAI2
DIPG-XIII,0.44,BAI2
DIPG-XIII,37.79,BAI2
DIPG-XIII,18.33,BAI2
DIPG-XIII,0.35,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,6.94,BAI2
DIPG-XIII,5.54,BAI2
DIPG-XIII,26.63,BAI2
DIPG-XIII,42.13,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,8.77,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,5.04,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,49.23,BAI2
DIPG-XIII,1.5,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,31.96,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,22.11,BAI2
DIPG-XIII,5.65,BAI2
DIPG-XIII,0,BAI2
DIPG-XIII,27.8,BAI2
