Type,TPM,Gene
DIPG-XIII,0.99,BAIAP2
DIPG-XIII,83.32,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,10.79,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,38.49,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,22.14,BAIAP2
DIPG-XIII,67.96,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,26.04,BAIAP2
DIPG-XIII,159.25,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,140.94,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,47.81,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,47.55,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,28.78,BAIAP2
DIPG-XIII,19.16,BAIAP2
DIPG-XIII,29.85,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,149.27,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,6.42,BAIAP2
DIPG-XIII,0.94,BAIAP2
DIPG-XIII,21.85,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,61.36,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,73.88,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,52.61,BAIAP2
DIPG-XIII,2.47,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,24.63,BAIAP2
DIPG-XIII,52.41,BAIAP2
DIPG-XIII,2.63,BAIAP2
DIPG-XIII,27.17,BAIAP2
DIPG-XIII,187.34,BAIAP2
DIPG-XIII,1.44,BAIAP2
DIPG-XIII,70.54,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,44.68,BAIAP2
DIPG-XIII,73.31,BAIAP2
DIPG-XIII,9.06,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,1.76,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,117.21,BAIAP2
DIPG-XIII,50.3,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,42.42,BAIAP2
DIPG-XIII,48.14,BAIAP2
DIPG-XIII,95.07,BAIAP2
DIPG-XIII,21.9,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,77.16,BAIAP2
DIPG-XIII,66.74,BAIAP2
DIPG-XIII,32.64,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,6.63,BAIAP2
DIPG-XIII,49.37,BAIAP2
DIPG-XIII,6.66,BAIAP2
DIPG-XIII,82.79,BAIAP2
DIPG-XIII,40.62,BAIAP2
DIPG-XIII,134.8,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,130.27,BAIAP2
DIPG-XIII,91.39,BAIAP2
DIPG-XIII,3.95,BAIAP2
DIPG-XIII,66.86,BAIAP2
DIPG-XIII,29.27,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,71.83,BAIAP2
DIPG-XIII,34.77,BAIAP2
DIPG-XIII,0,BAIAP2
DIPG-XIII,32.14,BAIAP2
DIPG-XIII,33.77,BAIAP2
DIPG-XIII,5.94,BAIAP2
DIPG-XIII,56.05,BAIAP2
