Type,TPM,Gene
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,7.7,BAIAP2-AS1
DIPG-XIII,0.53,BAIAP2-AS1
DIPG-XIII,0.63,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,6.75,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,26.92,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,33.57,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,2.17,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,21.48,BAIAP2-AS1
DIPG-XIII,0.61,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,9.66,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,14.47,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,1.28,BAIAP2-AS1
DIPG-XIII,0.74,BAIAP2-AS1
DIPG-XIII,9.49,BAIAP2-AS1
DIPG-XIII,0.59,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0.39,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0.3,BAIAP2-AS1
DIPG-XIII,0.32,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,6.88,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0.85,BAIAP2-AS1
DIPG-XIII,0.29,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,4.41,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,1.47,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0.14,BAIAP2-AS1
DIPG-XIII,13.8,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,10.21,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,2.74,BAIAP2-AS1
DIPG-XIII,11.8,BAIAP2-AS1
DIPG-XIII,0.66,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,30.19,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,3.92,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,1.28,BAIAP2-AS1
DIPG-XIII,9.54,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0.25,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,5.66,BAIAP2-AS1
DIPG-XIII,2.42,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,5.6,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,8.36,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
DIPG-XIII,0,BAIAP2-AS1
