Type,TPM,Gene
DIPG-VI,0,BAI1
DIPG-VI,2.53,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,3.81,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0.63,BAI1
DIPG-VI,17.79,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0.36,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,10.11,BAI1
DIPG-VI,0,BAI1
DIPG-VI,1.78,BAI1
DIPG-VI,39.26,BAI1
DIPG-VI,2.2,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,12.36,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0.52,BAI1
DIPG-VI,0.33,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,12.77,BAI1
DIPG-VI,3.04,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0.6,BAI1
DIPG-VI,6.03,BAI1
DIPG-VI,1.54,BAI1
DIPG-VI,0,BAI1
DIPG-VI,7.01,BAI1
DIPG-VI,0.99,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,3.29,BAI1
DIPG-VI,1.35,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0.34,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,49.84,BAI1
DIPG-VI,1.37,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,13.42,BAI1
DIPG-VI,6.14,BAI1
DIPG-VI,8.37,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0.68,BAI1
DIPG-VI,2.16,BAI1
DIPG-VI,0.32,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,12.23,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,4.86,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0.46,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,3.85,BAI1
DIPG-VI,10.09,BAI1
DIPG-VI,0,BAI1
DIPG-VI,3.12,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,14,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0.73,BAI1
DIPG-VI,0.55,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0.57,BAI1
DIPG-VI,0,BAI1
DIPG-VI,3.16,BAI1
DIPG-VI,2.13,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,3.23,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,10.39,BAI1
DIPG-VI,2.99,BAI1
DIPG-VI,0,BAI1
DIPG-VI,15.65,BAI1
DIPG-VI,0,BAI1
DIPG-VI,2.22,BAI1
DIPG-VI,10.77,BAI1
DIPG-VI,0,BAI1
DIPG-VI,3.74,BAI1
DIPG-VI,2.31,BAI1
DIPG-VI,2.34,BAI1
DIPG-VI,9.88,BAI1
DIPG-VI,0.25,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,14.07,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,2.39,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,2.27,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
DIPG-VI,0,BAI1
