Type,TPM,Gene
DIPG-XIII,35.24,BAI3
DIPG-XIII,96.11,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,34.97,BAI3
DIPG-XIII,59.02,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,14.33,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0.81,BAI3
DIPG-XIII,20.02,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,42.61,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,2.79,BAI3
DIPG-XIII,9.17,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,2.61,BAI3
DIPG-XIII,1.39,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,22.07,BAI3
DIPG-XIII,16.76,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,10.8,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,102.17,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,7.74,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,22.17,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,10.58,BAI3
DIPG-XIII,0.68,BAI3
DIPG-XIII,51.49,BAI3
DIPG-XIII,9.86,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,32.98,BAI3
DIPG-XIII,4.35,BAI3
DIPG-XIII,46.59,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,4.81,BAI3
DIPG-XIII,24.62,BAI3
DIPG-XIII,17.91,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,15.97,BAI3
DIPG-XIII,1.3,BAI3
DIPG-XIII,0.44,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,1.4,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,18.39,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,7.34,BAI3
DIPG-XIII,0.71,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,5.18,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,44.21,BAI3
DIPG-XIII,2.76,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,6.88,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,18.38,BAI3
DIPG-XIII,66.67,BAI3
DIPG-XIII,20.62,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,39.32,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,5.93,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,36.12,BAI3
DIPG-XIII,46.65,BAI3
DIPG-XIII,1.68,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,5.42,BAI3
DIPG-XIII,16.87,BAI3
DIPG-XIII,26.13,BAI3
DIPG-XIII,11.39,BAI3
DIPG-XIII,0.71,BAI3
DIPG-XIII,42.52,BAI3
DIPG-XIII,14.06,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,24.62,BAI3
DIPG-XIII,0,BAI3
DIPG-XIII,138.13,BAI3
