Type,TPM,Gene
H2K37M,117.25,GRIA4
H2K37M,0,GRIA4
H2K37M,387.02,GRIA4
H2K37M,165.19,GRIA4
H2K37M,16.54,GRIA4
H2K37M,0,GRIA4
H2K37M,0,GRIA4
H2K37M,12.56,GRIA4
H2K37M,1.9,GRIA4
H2K37M,141.22,GRIA4
H2K37M,100.48,GRIA4
H2K37M,322.63,GRIA4
H2K37M,0,GRIA4
H2K37M,0,GRIA4
H2K37M,7.4,GRIA4
H2K37M,0,GRIA4
H2K37M,28.23,GRIA4
H2K37M,0,GRIA4
H2K37M,95.37,GRIA4
H2K37M,324.08,GRIA4
H2K37M,139.68,GRIA4
H2K37M,1093.46,GRIA4
H2K37M,0,GRIA4
H2K37M,148.49,GRIA4
H2K37M,0,GRIA4
H2K37M,19.41,GRIA4
H2K37M,328.86,GRIA4
H2K37M,622.34,GRIA4
H2K37M,71.72,GRIA4
H2K37M,471.6,GRIA4
H2K37M,0,GRIA4
H2K37M,267.26,GRIA4
H2K37M,82.45,GRIA4
H2K37M,512.8,GRIA4
H2K37M,70.12,GRIA4
H2K37M,143.05,GRIA4
H2K37M,1074.6,GRIA4
H2K37M,137.15,GRIA4
H2K37M,244.79,GRIA4
H2K37M,326.92,GRIA4
H2K37M,460.54,GRIA4
H2K37M,281.7,GRIA4
H2K37M,105.58,GRIA4
H2K37M,184.04,GRIA4
H2K37M,0,GRIA4
H2K37M,0,GRIA4
H2K37M,11.7,GRIA4
H2K37M,642.19,GRIA4
H2K37M,0,GRIA4
H2K37M,339.46,GRIA4
H2K37M,60.6,GRIA4
H2K37M,141.28,GRIA4
H2K37M,583.74,GRIA4
H2K37M,0,GRIA4
H2K37M,195.92,GRIA4
H2K37M,5.43,GRIA4
H2K37M,480.51,GRIA4
H2K37M,727.54,GRIA4
H2K37M,744.36,GRIA4
H2K37M,329.99,GRIA4
H2K37M,33.81,GRIA4
H2K37M,25,GRIA4
H2K37M,0,GRIA4
H2K37M,90.21,GRIA4
H2K37M,53.81,GRIA4
H2K37M,997.74,GRIA4
H2K37M,168.66,GRIA4
H2K37M,278.44,GRIA4
H2K37M,235.98,GRIA4
H2K37M,144.16,GRIA4
H2K37M,0,GRIA4
H2K37M,49.28,GRIA4
H2K37M,2.85,GRIA4
H2K37M,45.92,GRIA4
H2K37M,45.39,GRIA4
H2K37M,209.84,GRIA4
H2K37M,36.45,GRIA4
H2K37M,188.69,GRIA4
H2K37M,164.52,GRIA4
H2K37M,12.16,GRIA4
H2K37M,73.99,GRIA4
H2K37M,0,GRIA4
H2K37M,0,GRIA4
H2K37M,0,GRIA4
H2K37M,22.54,GRIA4
H2K37M,59.57,GRIA4
H2K37M,122.89,GRIA4
H2K37M,203.83,GRIA4
H2K37M,0,GRIA4
H2K37M,214.76,GRIA4
H2K37M,141.9,GRIA4
H2K37M,42.42,GRIA4
H2K37M,232.8,GRIA4
H2K37M,251.3,GRIA4
H2K37M,0,GRIA4
H2K37M,174.6,GRIA4
H2K37M,186.46,GRIA4
H2K37M,141.61,GRIA4
H2K37M,0,GRIA4
H2K37M,547.17,GRIA4
H2K37M,200.4,GRIA4
H2K37M,0,GRIA4
H2K37M,93.34,GRIA4
H2K37M,0,GRIA4
H2K37M,357.93,GRIA4
H2K37M,67.96,GRIA4
H2K37M,220.52,GRIA4
H2K37M,194.84,GRIA4
H2K37M,0,GRIA4
H2K37M,256.1,GRIA4
H2K37M,81.16,GRIA4
H2K37M,105.66,GRIA4
H2K37M,47.59,GRIA4
H2K37M,54.55,GRIA4
H2K37M,506.17,GRIA4
H2K37M,381.09,GRIA4
H2K37M,0,GRIA4
H2K37M,680.19,GRIA4
H2K37M,436.8,GRIA4
H2K37M,572.91,GRIA4
H2K37M,0,GRIA4
H2K37M,368.2,GRIA4
H2K37M,83.67,GRIA4
H2K37M,21.36,GRIA4
H2K37M,493.71,GRIA4
H2K37M,388.94,GRIA4
H2K37M,382.05,GRIA4
H2K37M,5.13,GRIA4
H2K37M,238.31,GRIA4
H2K37M,0,GRIA4
