Type,TPM,Gene
H2K37M,26.86,BAI1
H2K37M,0,BAI1
H2K37M,36.21,BAI1
H2K37M,0.97,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0.89,BAI1
H2K37M,0.58,BAI1
H2K37M,49.25,BAI1
H2K37M,14.67,BAI1
H2K37M,41.69,BAI1
H2K37M,8.28,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,2.03,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,11.33,BAI1
H2K37M,81.42,BAI1
H2K37M,100.45,BAI1
H2K37M,0,BAI1
H2K37M,9.51,BAI1
H2K37M,0,BAI1
H2K37M,3.17,BAI1
H2K37M,13.39,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,4.4,BAI1
H2K37M,136.52,BAI1
H2K37M,35.77,BAI1
H2K37M,15.97,BAI1
H2K37M,0,BAI1
H2K37M,108.73,BAI1
H2K37M,10.85,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,47.02,BAI1
H2K37M,0,BAI1
H2K37M,8.48,BAI1
H2K37M,99.78,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,66.16,BAI1
H2K37M,0,BAI1
H2K37M,52.18,BAI1
H2K37M,0,BAI1
H2K37M,35.01,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,21.18,BAI1
H2K37M,26.86,BAI1
H2K37M,0,BAI1
H2K37M,0.74,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,17.96,BAI1
H2K37M,3.27,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,18.13,BAI1
H2K37M,112.29,BAI1
H2K37M,9.74,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,89.62,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,36.05,BAI1
H2K37M,19.92,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,7.13,BAI1
H2K37M,25.87,BAI1
H2K37M,1.26,BAI1
H2K37M,4.72,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,95.5,BAI1
H2K37M,0,BAI1
H2K37M,2.79,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0.73,BAI1
H2K37M,23.06,BAI1
H2K37M,3.26,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,10.72,BAI1
H2K37M,0,BAI1
H2K37M,69.23,BAI1
H2K37M,0,BAI1
H2K37M,1.51,BAI1
H2K37M,1.54,BAI1
H2K37M,0,BAI1
H2K37M,0.88,BAI1
H2K37M,0,BAI1
H2K37M,124.9,BAI1
H2K37M,99.84,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,41.87,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,7.64,BAI1
H2K37M,7.83,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,2.91,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,24.09,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0.74,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,6.2,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,82.38,BAI1
H2K37M,10.29,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,14.23,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,4.99,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,7.36,BAI1
H2K37M,9.22,BAI1
H2K37M,10.64,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
H2K37M,0,BAI1
